original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1920279,192027901,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),Rowan Judson,8/1/2018,7/31/2019,121,495756.00,240039.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920300,1920300,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),Integrated Supportive Hsg,10/1/2018,9/30/2019,182,266430.00,94639.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920301,1920301,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),Hope Haven,10/1/2018,9/30/2019,182,156938.00,53146.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920325,1920325,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),St. John's II,11/1/2018,10/31/2019,213,44160.00,8904.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920365,1920365,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),Rowan Diamond,11/1/2018,10/31/2019,213,151150.00,0.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920417,1920417,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),Sacred Heart,12/1/2018,6/30/2019,90,557300.00,0.00,Project H O M E Inc,9,EXEMPT,Non Profit
1920476,1920476,OFFICE OF HOMELESS SERVICES,Project H O M E Inc,OESS (OSHA),"Fairmount, Casarez, MOU",1/1/2019,12/31/2019,274,111900.00,6658.00,Project H O M E Inc,9,EXEMPT,Non Profit
1620100,162010005,OFFICE OF HOMELESS SERVICES,Public Health Management Corporation,OESS (OSHA),Case Management Services,7/1/2018,6/30/2019,90,813056.00,494478.00,Public Health Management Corporation,9,EXEMPT,Non Profit
1920303,1920303,OFFICE OF HOMELESS SERVICES,Public Health Management Corporation,OESS (OSHA),CoC Rapid Rehousing,10/1/2018,9/30/2019,182,502145.00,0.00,Public Health Management Corporation,9,EXEMPT,Non Profit
1920362,1920362,OFFICE OF HOMELESS SERVICES,Public Health Management Corporation,OESS (OSHA),CoC First Foundaton,10/1/2018,9/30/2019,182,485820.00,0.00,Public Health Management Corporation,9,EXEMPT,Non Profit
1820309,182030901,OFFICE OF HOMELESS SERVICES,Resources for Human Development Inc,OESS (OSHA),FIT Rapid Rehousing,7/1/2018,6/30/2019,90,325000.00,201715.00,Resources for Human Development Inc,9,EXEMPT,Non Profit
1920159,1920159,OFFICE OF HOMELESS SERVICES,Resources for Human Development Inc,OESS (OSHA),E.H. Woodstock,7/1/2018,6/30/2019,90,1438000.00,834508.00,Resources for Human Development Inc,9,EXEMPT,Non Profit
1920160,1920160,OFFICE OF HOMELESS SERVICES,Resources for Human Development Inc,OESS (OSHA),E.H. Fernwood,7/1/2018,6/30/2019,90,1053454.00,629003.43,Resources for Human Development Inc,9,EXEMPT,Non Profit
1920403,1920403,OFFICE OF HOMELESS SERVICES,Resources for Human Development Inc,OESS (OSHA),Fernwood Winter Init.,12/1/2018,4/30/2019,29,266183.00,100000.00,Resources for Human Development Inc,9,EXEMPT,Non Profit
1920202,1920202,OFFICE OF HOMELESS SERVICES,Share Food Program Inc,OESS (OSHA),Emergency Food Program,7/1/2018,6/30/2019,90,2974107.00,282647.87,Share Food Program Inc,9,EXEMPT,Non Profit
1920244,1920244,OFFICE OF HOMELESS SERVICES,"Strengthening and Empowering Lives and Futures, Inc. (SELF)",OESS (OSHA),Erie Perm. Supportive Hsg,9/1/2018,8/31/2019,152,105211.00,0.00,"Strengthening and Empowering Lives and Futures, Inc. (SELF)",9,EXEMPT,Non Profit
1820610,1820610,OFFICE OF HOMELESS SERVICES,The Salvation Army,OESS (OSHA),Salvation Army Consolidat,6/1/2018,5/31/2019,60,351216.00,239749.56,The Salvation Army,9,EXEMPT,Non Profit
1920211,1920211,OFFICE OF HOMELESS SERVICES,The Salvation Army,OESS (OSHA),ES/RS Combo,7/1/2018,6/30/2019,90,2893949.00,2042031.91,The Salvation Army,9,EXEMPT,Non Profit
MPXX19000209,MPXX19000209,OFFICE OF HOMELESS SERVICES,Tiger Productions,Miscellaneous Order,Media/Web Design,7/1/2018,6/30/2019,90,15000.00,7612.50,Tiger Productions,102,EXEMPT,For Profit
1920162,1920162,OFFICE OF HOMELESS SERVICES,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),Emergency Housing,7/1/2018,6/30/2019,90,2628793.00,1760292.33,Travelers Aid Society of Philadelphia d/b/a Families Forward,9,EXEMPT,Non Profit
1920177,1920177,OFFICE OF HOMELESS SERVICES,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),Transitional Housing,7/1/2018,6/30/2019,90,59192.00,50349.69,Travelers Aid Society of Philadelphia d/b/a Families Forward,9,EXEMPT,Non Profit
1920307,1920307,OFFICE OF HOMELESS SERVICES,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),Rapid Rehousing,9/1/2018,8/31/2019,152,398865.00,59423.95,Travelers Aid Society of Philadelphia d/b/a Families Forward,9,EXEMPT,Non Profit
1820141,182014103,OFFICE OF HOMELESS SERVICES,"U.S. Facilities, Inc.",OESS (OSHA),Preventive Maintenance,7/1/2018,6/30/2019,90,747558.00,497286.15,"U.S. Facilities, Inc.",1,ADVERTISED,For Profit
1820613,1820613,OFFICE OF HOMELESS SERVICES,UNITARY,OESS (OSHA),Reunification (Unitary),4/1/2018,3/31/2019,0,3121904.00,2334177.83,UNITARY,9,EXEMPT,unknown
1820171,182017101,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),Raise of Hope,10/1/2018,9/30/2019,182,84035.00,37732.15,Urban Affairs Coalition,9,EXEMPT,Non Profit
1820322,182032201,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),ODAAT Single Women,7/1/2018,6/30/2019,90,271053.00,171391.59,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920013,1920013,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),RWA Transitional Housing,7/1/2018,6/30/2019,90,1516928.00,938847.32,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920141,1920141,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),SELF Combo,7/1/2018,6/30/2019,90,4484540.00,2388843.45,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920147,1920147,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),Carlisle/Center for Hope,7/1/2018,6/30/2019,90,2182240.00,1114316.56,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920148,1920148,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),Tioga Simpkins,7/1/2018,6/30/2019,90,441886.00,205378.99,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920384,1920384,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),SELF Winter,12/1/2018,4/30/2019,29,213415.00,68613.00,Urban Affairs Coalition,9,EXEMPT,Non Profit
1920428,1920428,OFFICE OF HOMELESS SERVICES,Urban Affairs Coalition,OESS (OSHA),SELF Navigation Center,1/1/2019,6/30/2019,90,1246619.00,138809.00,Urban Affairs Coalition,9,EXEMPT,Non Profit
1820182,182018201,OFFICE OF HOMELESS SERVICES,Utility Emergency Services Fund,OESS (OSHA),HTF Utility Assistance,7/1/2018,6/30/2019,90,70000.00,35468.05,Utility Emergency Services Fund,9,EXEMPT,Non Profit
1820266,182026602,OFFICE OF HOMELESS SERVICES,Utility Emergency Services Fund,OESS (OSHA),PHARE Rapid Rehousing,7/1/2018,6/30/2019,90,99729.00,91078.45,Utility Emergency Services Fund,9,EXEMPT,Non Profit
1720537,172053702,OFFICE OF HOMELESS SERVICES,Valley Youth House,OESS (OSHA),Homeless Youth,7/1/2018,6/30/2019,90,700000.00,373293.00,Valley Youth House,1,ADVERTISED,Non Profit
1820335,182033501,OFFICE OF HOMELESS SERVICES,Valley Youth House,OESS (OSHA),Rapid Rehousing,11/1/2018,10/31/2019,213,695792.00,0.00,Valley Youth House,9,EXEMPT,Non Profit
1920290,1920290,OFFICE OF HOMELESS SERVICES,Valley Youth House,OESS (OSHA),PIT & YALC,9/1/2018,8/31/2019,152,58460.00,16472.00,Valley Youth House,9,EXEMPT,Non Profit
1920252,1920252,OFFICE OF HOMELESS SERVICES,Veterans Multi-Service Center,OESS (OSHA),Phila. Rapid Rehousing,7/1/2018,6/30/2019,90,192335.00,102128.60,Veterans Multi-Service Center,9,EXEMPT,Non Profit
1920324,1920324,OFFICE OF HOMELESS SERVICES,Volunteers of America Delaware Valley,OESS (OSHA),Allegheny Housing,11/1/2018,10/31/2019,213,117441.00,0.00,Volunteers of America Delaware Valley,9,EXEMPT,Non Profit
1920186,1920186,OFFICE OF HOMELESS SERVICES,Women Against Abuse Inc,OESS (OSHA),Ameya's/Carol's Place,7/1/2018,6/30/2019,90,4661544.00,2596101.00,Women Against Abuse Inc,9,EXEMPT,Non Profit
1920196,1920196,OFFICE OF HOMELESS SERVICES,Women Against Abuse Inc,OESS (OSHA),Sojourner House TH,7/1/2018,6/30/2019,90,273667.00,130726.00,Women Against Abuse Inc,9,EXEMPT,Non Profit
1920336,1920336,OFFICE OF HOMELESS SERVICES,Women Against Abuse Inc,OESS (OSHA),Safe at Home,10/1/2018,9/30/2019,182,233379.00,6665.00,Women Against Abuse Inc,9,EXEMPT,Non Profit
1820541,1820541,OFFICE OF INNOVATION AND TECHNOLOGY,Acclaim Systems Inc.,Computer and Information Svcs,Lobbying Info Sys Support,4/1/2018,3/31/2019,0,113210.00,91393.34,Acclaim Systems Inc.,1,ADVERTISED,For Profit
1520524,152052404,OFFICE OF INNOVATION AND TECHNOLOGY,"AskReply, Inc. dba B2Gnow",Computer and Information Svcs,OEO CCRS Support/Maintena,6/30/2018,6/29/2019,89,119218.00,112828.75,"AskReply, Inc. dba B2Gnow",1,ADVERTISED,For Profit
1420298,142029806,OFFICE OF INNOVATION AND TECHNOLOGY,AssetWorks Inc,Computer and Information Svcs,OFM Asset Management,12/31/2018,6/30/2019,90,97886.65,114438.41,AssetWorks Inc,1,ADVERTISED,For Profit
1720188,172018802,OFFICE OF INNOVATION AND TECHNOLOGY,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing,7/1/2018,6/30/2019,90,900000.00,452910.57,"Azavea, Inc",1,ADVERTISED,For Profit
1520556,152055603,OFFICE OF INNOVATION AND TECHNOLOGY,Blue Heron Consulting,Computer and Information Svcs,basis2 Production Support,6/1/2018,5/31/2019,60,508000.00,247805.00,Blue Heron Consulting,1,ADVERTISED,For Profit
1720671,172067101,OFFICE OF INNOVATION AND TECHNOLOGY,"CBG Communications, Inc.",General Consultant Services,Telecom& Cable TV Consult,3/1/2018,2/28/2019,0,229550.00,83945.50,"CBG Communications, Inc.",1,ADVERTISED,For Profit
1720671,172067102,OFFICE OF INNOVATION AND TECHNOLOGY,"CBG Communications, Inc.",General Consultant Services,Telecom& Cable TV Consult,3/1/2019,2/29/2020,334,125000.00,0.00,"CBG Communications, Inc.",1,ADVERTISED,For Profit
1520397,152039705,OFFICE OF INNOVATION AND TECHNOLOGY,CIPPlanner Corporation,Computer and Information Svcs,Enterprise Project Mgmt,5/1/2018,4/30/2019,29,650000.00,888708.42,CIPPlanner Corporation,1,ADVERTISED,For Profit
1920056,1920056,OFFICE OF INNOVATION AND TECHNOLOGY,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety MDS Svcs,1/1/2019,12/31/2019,274,2000000.00,416631.83,Cellco Partnership d/b/a Verizon Wireless,1,ADVERTISED,For Profit
1420505,142050504,OFFICE OF INNOVATION AND TECHNOLOGY,"Ciber Global, LLC",Computer and Information Svcs,Workforce Management Syst,6/6/2014,4/30/2020,395,28762364.00,19245100.50,Ciber Inc.,1,ADVERTISED,For Profit
1520549,152054903,OFFICE OF INNOVATION AND TECHNOLOGY,Cogsdale Corporation,Computer and Information Svcs,FAMIS/Performance System,6/1/2018,5/31/2019,60,140713.45,128987.33,Cogsdale Corporation,1,ADVERTISED,For Profit
1920201,1920201,OFFICE OF INNOVATION AND TECHNOLOGY,"Computer Projects of Illinois, Inc",Computer and Information Svcs,Computer Criminal History,9/4/2018,9/3/2020,521,2728500.00,267850.00,"Computer Projects of Illinois, Inc",1,ADVERTISED,For Profit
1320681,132068104,OFFICE OF INNOVATION AND TECHNOLOGY,"Computronix (U.S.A.), Inc.",Computer and Information Svcs,eClipse Project,4/1/2018,3/31/2019,0,2218541.00,547941.60,"Computronix (U.S.A.), Inc.",1,ADVERTISED,For Profit
1520392,152039206,OFFICE OF INNOVATION AND TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,Revenue MeF Support/Maint,11/1/2018,1/31/2019,0,90000.00,143035.00,"Data-Core Systems, Inc.",1,ADVERTISED,For Profit
1520392,152039207,OFFICE OF INNOVATION AND TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,Revenue MeF/eGov Support,2/1/2019,4/30/2019,29,62793.00,0.00,"Data-Core Systems, Inc.",1,ADVERTISED,For Profit
1620405,162040502,OFFICE OF INNOVATION AND TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,RAMsys - BI/DW Solution,4/1/2018,3/31/2019,0,0.00,0.00,"Data-Core Systems, Inc.",1,ADVERTISED,For Profit
1620514,162051402,OFFICE OF INNOVATION AND TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,WaterBilling DW/BI Softwr,6/15/2018,6/14/2019,74,24440.00,0.00,"Data-Core Systems, Inc.",1,ADVERTISED,For Profit
1820313,182031302,OFFICE OF INNOVATION AND TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,Public Safety Incident,11/1/2018,10/31/2019,213,164490.00,0.00,"Data-Core Systems, Inc.",1,ADVERTISED,For Profit
1620304,162030404,OFFICE OF INNOVATION AND TECHNOLOGY,"EBA Engineering, Inc.",Computer and Information Svcs,Centerline System Upgrade,2/22/2018,2/21/2019,0,11206.40,11206.40,Advanced Technology Solutions Inc. d/b/a geographIT,1,ADVERTISED,For Profit
1620304,162030405,OFFICE OF INNOVATION AND TECHNOLOGY,"EBA Engineering, Inc.",Computer and Information Svcs,Centerline System Upgrade,2/22/2019,2/21/2020,326,11532.80,0.00,Advanced Technology Solutions Inc. d/b/a geographIT,1,ADVERTISED,For Profit
1920239,1920239,OFFICE OF INNOVATION AND TECHNOLOGY,ELXSI d/b/a CUES,Computer and Information Svcs,Sewer Pipeline Assessment,8/27/2018,8/26/2019,147,386178.00,0.00,ELXSI d/b/a CUES,1,ADVERTISED,For Profit
1520368,152036805,OFFICE OF INNOVATION AND TECHNOLOGY,EMA Inc.,Computer and Information Svcs,IBM Tivoli Maximo Support,12/1/2018,2/28/2019,0,150000.00,0.00,EMA Inc.,1,ADVERTISED,For Profit
1920389,1920389,OFFICE OF INNOVATION AND TECHNOLOGY,EMA Inc.,Computer and Information Svcs,IBM Tivoli Maximo Support,3/1/2019,2/29/2020,334,300000.00,0.00,EMA Inc.,1,ADVERTISED,For Profit
1320598,132059805,OFFICE OF INNOVATION AND TECHNOLOGY,"Fairfax Imaging, Inc.",Computer and Information Svcs,New Cashiering System,1/1/2019,3/31/2019,0,0.00,0.00,"Fairfax Imaging, Inc.",1,ADVERTISED,For Profit
1720800,172080001,OFFICE OF INNOVATION AND TECHNOLOGY,Gartner Inc.,Computer and Information Svcs,Research and Advisory Svc,6/1/2018,5/31/2019,60,199300.00,165100.00,Gartner Inc.,1,ADVERTISED,For Profit
1620162,162016204,OFFICE OF INNOVATION AND TECHNOLOGY,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Water Billing Mgmt,10/25/2018,10/24/2019,206,651000.00,161530.67,"Information Consulting Services of Delaware Valley, Inc",1,ADVERTISED,For Profit
1720621,172062101,OFFICE OF INNOVATION AND TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2/1/2018,1/31/2019,0,877320.00,1302235.90,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1720621,172062102,OFFICE OF INNOVATION AND TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2/1/2019,1/31/2020,305,826608.00,0.00,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1820384,182038402,OFFICE OF INNOVATION AND TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Prog & Consulting,12/1/2018,11/30/2019,243,359170.00,0.00,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1820406,182040601,OFFICE OF INNOVATION AND TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS eContract Maintenanc,1/1/2019,12/31/2019,274,275260.00,0.00,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1720389,172038902,OFFICE OF INNOVATION AND TECHNOLOGY,"Iron Mountain Information Management , LLC",Computer and Information Svcs,PWD AP Workflow Automatio,9/27/2018,9/26/2019,178,0.00,34000.00,"Iron Mountain Information Management , LLC",1,ADVERTISED,For Profit
MPXX19000164,MPXX19000164,OFFICE OF INNOVATION AND TECHNOLOGY,John Corlies,Miscellaneous Order,OnePhilly Oracle Consult,7/1/2018,6/30/2019,90,32000.00,12640.00,John Corlies,102,EXEMPT,For Profit
1520427,152042707,OFFICE OF INNOVATION AND TECHNOLOGY,"Johnson, Mirmiran & Thompson",Computer and Information Svcs,Replace GPIS-ROWCoordinat,11/17/2018,11/16/2019,229,18134.00,0.00,"Johnson, Mirmiran & Thompson",1,ADVERTISED,For Profit
1820563,1820563,OFFICE OF INNOVATION AND TECHNOLOGY,KUBRA Data Transfer Ltd,Computer and Information Svcs,e-Pay and e-Billing Svcs,6/1/2018,5/31/2019,60,0.00,0.00,KUBRA Data Transfer Ltd,1,ADVERTISED,For Profit
1620056,162005603,OFFICE OF INNOVATION AND TECHNOLOGY,LockWorks LLC,Computer and Information Svcs,Lock and Track Maintenanc,7/1/2018,6/30/2019,90,551000.00,0.00,LockWorks LLC,1,ADVERTISED,For Profit
MPXX19000089,MPXX19000089,OFFICE OF INNOVATION AND TECHNOLOGY,Marion Storey Biddle,Miscellaneous Order,Cityworks_GPIS Support,7/12/2018,6/30/2019,90,32000.00,32000.00,Marion Storey Biddle,102,EXEMPT,For Profit
1720439,172043902,OFFICE OF INNOVATION AND TECHNOLOGY,"MetaSource Holdings, LLC",Computer and Information Svcs,City Scanning Services,12/1/2018,11/30/2019,243,575000.00,146684.39,"MetaSource Holdings, LLC",1,ADVERTISED,For Profit
1420444,142044405,OFFICE OF INNOVATION AND TECHNOLOGY,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Staff Augmentatio,11/1/2018,1/31/2019,0,0.00,0.00,"Michael Anthony Associates, Inc.",1,ADVERTISED,For Profit
1920394,1920394,OFFICE OF INNOVATION AND TECHNOLOGY,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Staff Augmentatio,2/1/2019,1/31/2020,305,245440.00,14189.50,"Michael Anthony Associates, Inc.",1,ADVERTISED,For Profit
1720645,172064501,OFFICE OF INNOVATION AND TECHNOLOGY,"Mission Critical Partners, LLC",Computer and Information Svcs,911 Mgmt and Consulting,4/1/2018,3/31/2019,0,1500000.00,1364940.35,"Mission Critical Partners, LLC",1,ADVERTISED,For Profit
1520494,152049405,OFFICE OF INNOVATION AND TECHNOLOGY,"Novatti, Inc.",Computer and Information Svcs,basis2 Software Consultin,4/25/2018,4/24/2019,23,1765000.00,0.00,Prophecy Americas Inc,1,ADVERTISED,For Profit
1520496,152049604,OFFICE OF INNOVATION AND TECHNOLOGY,"Novatti, Inc.",Computer and Information Svcs,Basis2 Maintenance,3/8/2018,3/9/2019,0,405000.00,405000.00,Prophecy Americas Inc,1,ADVERTISED,For Profit
1920016,1920016,OFFICE OF INNOVATION AND TECHNOLOGY,Official Payments Corp.,Computer and Information Svcs,e-Pay and e-Billing Svcs,12/1/2018,11/30/2019,243,0.00,0.00,Official Payments Corp.,1,ADVERTISED,For Profit
1620026,162002603,OFFICE OF INNOVATION AND TECHNOLOGY,OnLine Consulting,Computer and Information Svcs,Citywide IT Training,7/1/2018,6/30/2019,90,0.00,8250.00,OnLine Consulting,1,ADVERTISED,For Profit
1720267,1720267,OFFICE OF INNOVATION AND TECHNOLOGY,"POWER Engineers, Inc.",Computer and Information Svcs,Cityworks for Forestry,6/1/2017,5/31/2019,60,716332.00,81464.78,"POWER Engineers, Inc.",1,ADVERTISED,For Profit
1620343,162034302,OFFICE OF INNOVATION AND TECHNOLOGY,"Periscope Holdings, Inc",Computer and Information Svcs,Procurement System Mod,5/2/2018,5/1/2019,30,178710.00,105880.00,"Periscope Holdings, Inc",1,ADVERTISED,For Profit
1620423,162042302,OFFICE OF INNOVATION AND TECHNOLOGY,Pictometry International Corp.,Computer and Information Svcs,Digital Aerial Imagery,3/1/2018,2/28/2019,0,499928.52,0.00,Pictometry International Corp.,1,ADVERTISED,For Profit
1620423,162042303,OFFICE OF INNOVATION AND TECHNOLOGY,Pictometry International Corp.,Computer and Information Svcs,Digital Aerial Imagery,3/1/2019,2/29/2020,334,124196.00,0.00,Pictometry International Corp.,1,ADVERTISED,For Profit
1520467,152046706,OFFICE OF INNOVATION AND TECHNOLOGY,"Revenue Solutions, Inc.",Computer and Information Svcs,Tax Delinquency Data,2/2/2018,2/1/2019,0,1507617.00,457816.00,"Revenue Solutions, Inc.",1,ADVERTISED,For Profit
1520467,152046707,OFFICE OF INNOVATION AND TECHNOLOGY,"Revenue Solutions, Inc.",Computer and Information Svcs,Tax Delinquency Data,2/2/2019,2/1/2020,306,1114661.00,0.00,"Revenue Solutions, Inc.",1,ADVERTISED,For Profit
1820219,182021901,OFFICE OF INNOVATION AND TECHNOLOGY,Spider Networks Inc,Computer and Information Svcs,Basis2 SW Consulting,9/5/2018,9/4/2019,156,216000.00,149526.00,Spider Networks Inc,1,ADVERTISED,For Profit
1520555,152055503,OFFICE OF INNOVATION AND TECHNOLOGY,Starpoint Solutions LLC,Computer and Information Svcs,basis2 Lead Programmer,6/1/2018,5/31/2019,60,400000.00,248956.00,Starpoint Solutions LLC,1,ADVERTISED,For Profit
1620093,162009303,OFFICE OF INNOVATION AND TECHNOLOGY,SunGard Availability Services LP,Computer and Information Svcs,Disaster Recovery Service,1/1/2019,12/31/2019,274,45252.00,0.00,SunGard Availability Services LP,1,ADVERTISED,For Profit
1720727,1720727,OFFICE OF INNOVATION AND TECHNOLOGY,Tyler Technologies,Computer and Information Svcs,CAMA Solution,4/17/2017,4/16/2021,746,7016767.00,2898775.00,Tyler Technologies,1,ADVERTISED,For Profit
1620155,162015504,OFFICE OF INNOVATION AND TECHNOLOGY,UNITARY,Computer and Information Svcs,IT Staff Augmentation,11/1/2018,10/31/2019,213,5000000.00,3172418.67,UNITARY,1,ADVERTISED,unknown
1820387,182038701,OFFICE OF INNOVATION AND TECHNOLOGY,UNITARY,Computer and Information Svcs,Plan & Solution Architect,1/1/2019,12/31/2019,274,2000000.00,49374.00,UNITARY,1,ADVERTISED,unknown
1420393,142039305,OFFICE OF INNOVATION AND TECHNOLOGY,Unisys  Corporation,Computer and Information Svcs,Philly311 CRM Solution,12/27/2018,12/26/2019,269,177074.10,17446.00,Unisys  Corporation,1,ADVERTISED,For Profit
1620161,162016102,OFFICE OF INNOVATION AND TECHNOLOGY,Unisys  Corporation,Computer and Information Svcs,PPD Message Switch Replac,6/30/2018,6/29/2019,89,576294.00,0.00,Unisys  Corporation,1,ADVERTISED,For Profit
