original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720539,1720539,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),COC Shelton Court,9/1/2016,8/31/2017,0,90300.00,69335.00,Gaudenzia Inc,09,EXEMPT,Non Profit
1720540,1720540,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),COC Tioga Arms,8/1/2016,7/31/2017,0,364992.00,237976.00,Gaudenzia Inc,09,EXEMPT,Non Profit
1520165,152016505,OFFICE OF SUPPORTIVE HOUSING,Germantown Life Enrichment Center,OESS (OSHA),Transitional Housing,7/1/2017,6/30/2018,272,386500.00,56915.00,Germantown Life Enrichment Center,01,ADVERTISED,Non Profit
1520218,152021803,OFFICE OF SUPPORTIVE HOUSING,H.E.L.P. Social Service Corporation,OESS (OSHA),CoC related TH,7/1/2017,6/30/2018,272,142800.00,8130.00,H.E.L.P. Social Service Corporation,09,EXEMPT,Non Profit
1520153,152015303,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),Randolph Court,7/1/2017,6/30/2018,272,560375.00,0.00,Horizon House Inc,09,EXEMPT,Non Profit
1520198,152019803,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),Journey Home,7/1/2017,6/30/2018,272,269813.00,21172.00,Horizon House Inc,09,EXEMPT,Non Profit
1520199,152019903,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),Navigation Center/Cafe,7/1/2017,6/30/2018,272,498509.00,0.00,Horizon House Inc,09,EXEMPT,Non Profit
MPXX18000151,MPXX18000151,OFFICE OF SUPPORTIVE HOUSING,Jacqueline Krosnodomskie,Miscellaneous Order,Resident Mobility Class,7/1/2017,6/30/2018,272,9360.00,780.00,Jacqueline Krosnodomskie,102,EXEMPT,For Profit
MPXX18000102,MPXX18000102,OFFICE OF SUPPORTIVE HOUSING,Joel Avery Public Relations Consultant,Miscellaneous Order,Public Relations/Media,7/1/2017,6/30/2018,272,30000.00,30000.00,Joel Avery Public Relations Consultant,102,EXEMPT,For Profit
MPXX18000097,MPXX18000097,OFFICE OF SUPPORTIVE HOUSING,Laura Solomon and Associates,Miscellaneous Order,Legal Consultation Serv.,7/1/2017,6/30/2018,272,18000.00,15484.85,Laura Solomon and Associates,102,EXEMPT,For Profit
1820204,1820204,OFFICE OF SUPPORTIVE HOUSING,Lutheran Settlement House,OESS (OSHA),Combo,7/1/2017,6/30/2018,272,1260370.00,0.00,Lutheran Settlement House,09,EXEMPT,Non Profit
MPXX18000103,MPXX18000103,OFFICE OF SUPPORTIVE HOUSING,Martha Marshall,Miscellaneous Order,Management Consultant,7/1/2017,6/30/2018,272,32000.00,31931.20,Martha Marshall,102,EXEMPT,For Profit
1520166,152016604,OFFICE OF SUPPORTIVE HOUSING,Methodist Services,OESS (OSHA),Transitional Housing,7/1/2017,6/30/2018,272,470051.00,77387.00,Methodist Services,01,ADVERTISED,Non Profit
1720468,1720468,OFFICE OF SUPPORTIVE HOUSING,Methodist Services,OESS (OSHA),Reunification,10/1/2016,9/30/2017,0,22500.00,18557.00,Methodist Services,09,EXEMPT,Non Profit
1720809,1720809,OFFICE OF SUPPORTIVE HOUSING,Methodist Services,OESS (OSHA),CoC Hope Bridge,5/1/2017,4/30/2018,211,218950.00,66917.00,Methodist Services,09,EXEMPT,Non Profit
1520137,152013703,OFFICE OF SUPPORTIVE HOUSING,Morris Darlene,OESS (OSHA),Emergency Shelter,7/1/2017,6/30/2018,272,656947.00,51156.00,Morris Darlene,01,ADVERTISED,For Profit
1520204,152020403,OFFICE OF SUPPORTIVE HOUSING,Mount Airy Bethesda Manor Inc. d/b/a Stenton,OESS (OSHA),Stenton EH Families,7/1/2017,6/30/2018,272,1629686.00,511910.60,Mount Airy Bethesda Manor Inc. d/b/a Stenton,09,EXEMPT,Non Profit
1720447,1720447,OFFICE OF SUPPORTIVE HOUSING,Northern Children's Services,OESS (OSHA),New Generations,9/1/2016,8/31/2017,0,80943.00,80943.00,Northern Children's Services,09,EXEMPT,Non Profit
1720524,1720524,OFFICE OF SUPPORTIVE HOUSING,Pathways To Housing PA,OESS (OSHA),COC DOEH Housing First,11/1/2016,10/31/2017,30,361080.00,228371.00,Pathways To Housing PA,09,EXEMPT,Non Profit
1720525,172052501,OFFICE OF SUPPORTIVE HOUSING,Pathways To Housing PA,OESS (OSHA),HOUSING FIRST AND INTEGRA,7/1/2016,8/31/2017,0,975269.00,403079.00,Pathways To Housing PA,09,EXEMPT,Non Profit
1720694,1720694,OFFICE OF SUPPORTIVE HOUSING,Pathways To Housing PA,OESS (OSHA),Samaritan Project,2/1/2017,1/31/2018,122,686052.00,264793.00,Pathways To Housing PA,09,EXEMPT,Non Profit
1720297,172029701,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),Prevention Services,7/1/2017,6/30/2018,272,461314.00,0.00,Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1720675,1720675,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),State ESG Rapid Rehousing,1/1/2017,12/31/2017,91,320000.00,177553.00,Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1520138,152013803,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Emergency Housing Family,7/1/2017,6/30/2018,272,608409.00,48497.00,People's Emergency Center,01,ADVERTISED,Non Profit
1520376,152037603,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Rowan House TH,7/1/2017,6/30/2018,272,695252.00,48681.00,People's Emergency Center,09,EXEMPT,Non Profit
1520377,152037703,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Spring Garden TH,7/1/2017,6/30/2018,272,372487.00,28937.00,People's Emergency Center,09,EXEMPT,Non Profit
1520157,152015703,OFFICE OF SUPPORTIVE HOUSING,Philabundance,OESS (OSHA),Emeregency Food Program,7/1/2017,6/30/2018,272,205070.00,20080.31,Philabundance,09,EXEMPT,Non Profit
1520167,152016704,OFFICE OF SUPPORTIVE HOUSING,Potter's House Mission,OESS (OSHA),Transitional Housing,7/1/2017,6/30/2018,272,190664.00,62141.12,Potter's House Mission,01,ADVERTISED,Non Profit
1620421,162042101,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Integrated Sup. Housing,1/1/2017,9/30/2017,0,180675.00,52927.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720448,1720448,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Rowan Judson,8/1/2016,7/31/2017,0,488160.00,488160.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720449,1720449,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Hope Haven (Consolidated),10/1/2016,9/30/2017,0,149520.00,120637.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720455,1720455,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Rowan Diamond,11/1/2016,10/31/2017,30,139356.00,124111.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720463,1720463,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Kairos,8/1/2016,7/31/2017,0,248400.00,194613.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720556,1720556,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC 1523 Fairmount,1/1/2017,12/31/2017,91,44856.00,24160.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720625,1720625,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC St. John's II,11/1/2016,10/31/2017,30,44160.00,22948.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720824,1720824,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Kate's Place Consolidated,5/1/2017,4/30/2018,211,281700.00,46950.00,Project H O M E Inc,09,EXEMPT,Non Profit
1720826,1720826,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),St. John's Consolidated,6/1/2017,5/31/2018,242,618660.00,51555.00,Project H O M E Inc,09,EXEMPT,Non Profit
1820164,1820164,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC In Community,7/1/2017,6/30/2018,272,401004.00,0.00,Project H O M E Inc,09,EXEMPT,Non Profit
1620100,162010003,OFFICE OF SUPPORTIVE HOUSING,Public Health Management Corporation,OESS (OSHA),Case Management Services,7/1/2017,6/30/2018,272,764770.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720543,1720543,OFFICE OF SUPPORTIVE HOUSING,Public Health Management Corporation,OESS (OSHA),CoC Raoid Re-housing,10/1/2016,9/30/2017,0,502145.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1520206,152020604,OFFICE OF SUPPORTIVE HOUSING,Resources for Human Development Inc,OESS (OSHA),Woodstock EH Families,7/1/2017,6/30/2018,272,1438000.00,105759.00,Resources for Human Development Inc,09,EXEMPT,Non Profit
1520163,152016303,OFFICE OF SUPPORTIVE HOUSING,"The Doe Fund, Inc.",OESS (OSHA),TRANSITIONAL HOUSING,7/1/2017,10/31/2017,30,500390.00,282427.00,"The Doe Fund, Inc.",01,ADVERTISED,Non Profit
1520134,152013404,OFFICE OF SUPPORTIVE HOUSING,The Salvation Army,OESS (OSHA),ES/RS Combo,7/1/2017,6/30/2018,272,2893949.00,90839.00,The Salvation Army,01,ADVERTISED,Non Profit
1720818,1720818,OFFICE OF SUPPORTIVE HOUSING,The Salvation Army,OESS (OSHA),COC Consolidated,6/1/2017,5/31/2018,242,351216.00,29268.00,The Salvation Army,09,EXEMPT,Non Profit
1520135,152013504,OFFICE OF SUPPORTIVE HOUSING,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),Kirkbride EH Families,7/1/2017,6/30/2018,272,2606289.00,186896.00,Travelers Aid Society of Philadelphia d/b/a Families Forward,01,ADVERTISED,Non Profit
1520220,152022004,OFFICE OF SUPPORTIVE HOUSING,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),CoC related TH,7/1/2017,6/30/2018,272,316010.00,45070.00,Travelers Aid Society of Philadelphia d/b/a Families Forward,09,EXEMPT,Non Profit
1820141,1820141,OFFICE OF SUPPORTIVE HOUSING,"U.S. Facilities, Inc.",OESS (OSHA),Preventive Maintenance,7/1/2017,6/30/2018,272,729000.00,108096.65,"U.S. Facilities, Inc.",01,ADVERTISED,For Profit
1420079,142007904,OFFICE OF SUPPORTIVE HOUSING,UNITARY,OESS (OSHA),HOUSING TRUST FUND,7/1/2017,6/30/2018,272,525000.00,0.00,UNITARY,09,EXEMPT,unknown
1720813,1720813,OFFICE OF SUPPORTIVE HOUSING,UNITARY,OESS (OSHA),COC Reunification,4/1/2017,3/31/2018,181,3191396.00,1153416.75,UNITARY,09,EXEMPT,unknown
1520097,152009703,OFFICE OF SUPPORTIVE HOUSING,Urban Affairs Coalition,OESS (OSHA),Center for Hope-Carlisle,7/1/2017,6/30/2018,272,2146620.00,0.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1520230,152023004,OFFICE OF SUPPORTIVE HOUSING,Urban Affairs Coalition,OESS (OSHA),EH Tioga Simpkins,7/1/2017,6/30/2018,272,441886.00,0.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1620084,162008403,OFFICE OF SUPPORTIVE HOUSING,Urban Affairs Coalition,OESS (OSHA),SELF Transitional Hsg,7/1/2017,6/30/2018,272,255306.00,0.00,Socio-Emotional Learning Family Inc (Self),09,EXEMPT,Non Profit
1720413,1720413,OFFICE OF SUPPORTIVE HOUSING,Urban Affairs Coalition,OESS (OSHA),CoC Raise of Hope,10/1/2016,9/30/2017,0,112048.00,78036.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1820140,1820140,OFFICE OF SUPPORTIVE HOUSING,Urban Affairs Coalition,OESS (OSHA),SELF Outley/Station/E&S,7/1/2017,6/30/2018,272,4069633.00,0.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1820182,1820182,OFFICE OF SUPPORTIVE HOUSING,Utility Emergency Services Fund,OESS (OSHA),HTF Utility Assistance,7/1/2017,6/30/2018,272,70000.00,0.00,Utility Emergency Services Fund,09,EXEMPT,Non Profit
1720537,172053701,OFFICE OF SUPPORTIVE HOUSING,Valley Youth House,OESS (OSHA),Homeless Youth Services,7/1/2017,6/30/2018,272,700000.00,148291.00,Valley Youth House,01,ADVERTISED,Non Profit
1720585,1720585,OFFICE OF SUPPORTIVE HOUSING,Volunteers of America Delaware Valley,OESS (OSHA),The Lofts,11/1/2016,10/31/2017,30,117441.00,38418.00,Volunteers of America Delaware Valley,09,EXEMPT,Non Profit
1520208,152020804,OFFICE OF SUPPORTIVE HOUSING,Women Against Abuse Inc,OESS (OSHA),Carol's Place,7/1/2017,6/30/2018,272,2700000.00,172980.00,Women Against Abuse Inc,09,EXEMPT,Non Profit
1520108,152010803,OFFICE OF THE INSPECTOR GENERAL,"Advance Detective Bureau, Inc. T/A D.O. Richardson",General Consultant Services,Surveillance Services,7/1/2017,6/30/2018,272,0.00,0.00,"Advance Detective Bureau, Inc. T/A D.O. Richardson",07,EXEMPT,For Profit
1720758,1720758,OFFICE OF THE INSPECTOR GENERAL,H.J. Sweeney & Associates,General Consultant Services,Investigative Consultant,6/10/2017,6/9/2018,251,55000.00,23280.00,H.J. Sweeney & Associates,01,ADVERTISED,For Profit
1720844,1720844,PARKS & RECREATION,8th Floor Productions,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,32000.00,0.00,8th Floor Productions,01,ADVERTISED,For Profit
1420496,142049603,PARKS & RECREATION,"B. I. Consulting, LLC",General Consultant Services,Marketing Services,4/1/2017,3/31/2018,181,55000.00,0.00,"B. I. Consulting, LLC",01,ADVERTISED,For Profit
1720742,1720742,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,45000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720772,1720772,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,100000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720773,1720773,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,100000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720774,1720774,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,40000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720775,1720775,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,130000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720841,1720841,PARKS & RECREATION,Big Bloc Entertainment Inc,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,5000.00,0.00,Big Bloc Entertainment Inc,01,ADVERTISED,For Profit
1720723,1720723,PARKS & RECREATION,"Black Pearl Chamber Orchestra, Inc.",General Consultant Services,Performing Artists,6/1/2017,5/31/2018,242,40000.00,0.00,"Black Pearl Chamber Orchestra, Inc.",01,ADVERTISED,For Profit
1420493,142049304,PARKS & RECREATION,"Clear Sound, Inc.",General Consultant Services,Sound Consultant,6/1/2017,5/31/2018,242,125000.00,0.00,"Clear Sound, Inc.",01,ADVERTISED,For Profit
1720822,1720822,PARKS & RECREATION,DraeShaw Entertainment,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,17000.00,0.00,DraeShaw Entertainment,01,ADVERTISED,For Profit
1420510,142051003,PARKS & RECREATION,Fairmount Park Conservancy,General Consultant Services,Project Management ACT 13,2/1/2017,1/31/2018,122,156014.00,0.00,Fairmount Park Conservancy,08,EXEMPT,Non Profit
1520500,152050003,PARKS & RECREATION,Fairmount Park Conservancy,General Consultant Services,Restoration Services,2/1/2017,1/31/2018,122,23034.00,0.00,Fairmount Park Conservancy,08,EXEMPT,Non Profit
1420499,142049904,PARKS & RECREATION,First Phila Labor Services llc/DBA Event Technologies Group,General Consultant Services,Box Office Services,5/1/2017,4/30/2018,211,76548.00,0.00,First Phila Labor Services llc/DBA Event Technologies Group,01,ADVERTISED,For Profit
1420500,142050004,PARKS & RECREATION,First Phila Labor Services llc/DBA Event Technologies Group,General Consultant Services,Stagehand Management,5/31/2017,5/30/2018,241,80000.00,0.00,First Phila Labor Services llc/DBA Event Technologies Group,01,ADVERTISED,For Profit
1220621,122062104,PARKS & RECREATION,HUNT ENGINEERING CO,Architect and Engineer Svcs,Delaware River Heritage,2/1/2016,1/31/2018,122,0.00,0.00,HUNT ENGINEERING CO,03,EXEMPT,For Profit
1620449,162044901,PARKS & RECREATION,"Isdaner & Company, LLC",Accounting and Auditing Svcs,Auditing Servivers,6/1/2017,5/31/2018,242,21310.00,20910.00,"Isdaner & Company, LLC",01,ADVERTISED,For Profit
1520547,152054703,PARKS & RECREATION,"LandStudies, Inc.",General Consultant Services,Natural Land Plant Mgmt,6/1/2017,5/31/2018,242,80000.00,59579.50,"LandStudies, Inc.",01,ADVERTISED,For Profit
1620225,162022501,PARKS & RECREATION,Legacy Youth Tennis and Education.,General Consultant Services,Youth Tennis Program,9/1/2016,8/31/2017,0,50000.00,50000.00,Legacy Youth Tennis and Education.,09,EXEMPT,Non Profit
1420490,142049004,PARKS & RECREATION,"Light Action, Inc.",General Consultant Services,Lighting Services,6/1/2017,5/31/2018,242,79810.00,0.00,"Light Action, Inc.",01,ADVERTISED,For Profit
1620037,162003702,PARKS & RECREATION,Philadelphia Youth Network,General Consultant Services,WorkReady Program PYN,7/1/2017,6/30/2018,272,3000000.00,0.00,Philadelphia Youth Network,09,EXEMPT,Non Profit
1720741,1720741,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,19250.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720748,1720748,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,140000.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720750,1720750,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,6000.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720751,1720751,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,22500.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720752,1720752,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,20000.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720753,1720753,PARKS & RECREATION,"Platinum Productions, LLC",Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,60000.00,0.00,"Platinum Productions, LLC",01,ADVERTISED,For Profit
1720846,1720846,PARKS & RECREATION,Pyramid Entertainment Group,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,28000.00,0.00,Pyramid Entertainment Group,01,ADVERTISED,For Profit
1520509,152050902,PARKS & RECREATION,"Quality Penn Products, Inc",General Consultant Services,Production Management,6/1/2017,5/31/2018,242,70000.00,0.00,"Quality Penn Products, Inc",01,ADVERTISED,For Profit
1520518,152051802,PARKS & RECREATION,SCOTLANDYARD SECURITY SVC,General Consultant Services,Usher/Attendant Services,6/1/2017,5/31/2018,242,50000.00,0.00,SCOTLANDYARD SECURITY SVC,01,ADVERTISED,For Profit
1820133,1820133,PARKS & RECREATION,SUSAN L SLAWSON & ASSOCIATES,General Consultant Services,Lead Consultant,7/1/2017,6/30/2018,272,100000.00,0.00,SUSAN L SLAWSON & ASSOCIATES,01,ADVERTISED,For Profit
1720780,1720780,PARKS & RECREATION,Separate Touring Corporation,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,78000.00,0.00,Separate Touring Corporation,01,ADVERTISED,For Profit
1720724,1720724,PARKS & RECREATION,The Philadelphia Dance Company,General Consultant Services,Performing Artists,6/1/2017,5/31/2018,242,20000.00,0.00,The Philadelphia Dance Company,01,ADVERTISED,Non Profit
1620446,162044601,PARKS & RECREATION,"Ticketmaster, LLC",General Consultant Services,Ticket Distribution,5/1/2017,4/30/2018,211,0.00,0.00,"Ticketmaster, LLC",01,ADVERTISED,For Profit
1420380,142038004,PARKS & RECREATION,United States Department of Agriculture,Inter-Governmental Agreements,Deer Cull,10/1/2016,9/30/2017,0,47999.80,37263.55,United States Department of Agriculture,08,EXEMPT,Non Profit
1720786,1720786,PARKS & RECREATION,Universal Attractions,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,25000.00,0.00,Universal Attractions,01,ADVERTISED,For Profit
1720830,1720830,PARKS & RECREATION,Universal Attractions,Performing Artists-Public Art,Performing Artists,6/1/2017,5/31/2018,242,45000.00,0.00,Universal Attractions,01,ADVERTISED,For Profit
1420483,142048303,PARKS & RECREATION,"Whitman, Requardt and Associates, LLP",Architect and Engineer Svcs,Maplewood Mall Project,4/21/2017,4/20/2018,201,31370.00,0.00,"Whitman, Requardt and Associates, LLP",01,ADVERTISED,For Profit
MPXX18000083,MPXX18000083,PARKS & RECREATION,"`ABF Mud Run, LLC",Miscellaneous Order,Philly Play Event,8/1/2017,6/30/2018,272,29761.00,29761.00,"`ABF Mud Run, LLC",102,EXEMPT,For Profit
1620274,162027401,PENSION BOARD,Ariel Investments,Investment Advisor-Manager,Diverse Emerging Local Mg,11/3/2016,11/2/2017,32,0.00,0.00,Ariel Investments,01,ADVERTISED,For Profit
0920940,092094008,PENSION BOARD,"Aronson+Johnson+Ortiz, LP",Investment Advisor-Manager,Large Cap Value,5/31/2017,5/30/2018,241,0.00,0.00,"Aronson+Johnson+Ortiz, LP",01,ADVERTISED,For Profit
0920626,092062609,PENSION BOARD,"Brandywine Global Investment Management, LLC",Investment Advisor-Manager,Global Fixed Income,1/1/2017,12/31/2017,91,0.00,0.00,"Brandywine Global Investment Management, LLC",01,ADVERTISED,For Profit
